cartodb_id,the_geom,the_geom_webmercator,lat,lon,iso,gadm2,date
3147529,0101000020E610000090598B89AC5D29C003910BEFEE7E2140,0101000020110F0000B7781150148B35C19B167791A6D52D41,8.74791667,-12.68295698,SLE,173413,2011-11-01
3147531,0101000020E6100000E8B66DAD69772AC003910BEFEE9E2140,0101000020110F0000AF2F8C375C7A36C1726C5777A60C2E41,8.81041667,-13.23322813,SLE,173433,2011-11-01
3147532,0101000020E6100000E52FA140A7BB26C035C43E2222B22140,0101000020110F000075D9A326A24E33C19D5BEC8BA72D2E41,8.84791667,-11.36651041,SLE,173385,2011-11-01
3147533,0101000020E610000025702D8B704A26C069F7715555652240,0101000020110F0000694793207BEE32C147ABCDA6DB612F41,9.19791667,-11.14538989,SLE,173385,2011-11-01
3147534,0101000020E61000009F9483B8F64E26C0D05DD8BBBB6B2240,0101000020110F00007A8C75C452F232C15C7C2DF0DE6C2F41,9.21041667,-11.15422608,SLE,173385,2011-11-01
3147536,0101000020E610000041F100A2A23429C06666666666762240,0101000020110F0000954E12A5396835C144AC5DF8397F2F41,9.23125,-12.60280329,SLE,173387,2011-11-01
3147537,0101000020E610000012F6504FDDEA26C0D2EEE3AAAA0A1E40,0101000020110F0000F7E3DFD7BA7633C1F2D551A978962941,7.51041667,-11.45871971,SLE,173489,2011-11-17
3147538,0101000020E610000024ED461FF38926C061444F8888A81E40,0101000020110F000006E0078B6B2433C13AAEDC5BBB1D2A41,7.66458333,-11.269433,SLE,173467,2011-11-17
3147539,0101000020E61000000DFD135CAC5027C02E111C5555751F40,0101000020110F0000AED91E3332CD33C130C42C3547CD2A41,7.86458333,-11.657565,SLE,173469,2011-11-17
3147541,0101000020E6100000E60709AC77E325C09B99999999B91F40,0101000020110F0000BCD8A6D4069732C1317B49F2CF072B41,7.93125,-10.9442724,SLE,173357,2011-11-17
3147542,0101000020E6100000885F77DB01E827C09C2AA58888182040,0101000020110F0000E51EA45DB94D34C13B89C418456E2B41,8.04791667,-11.95313917,SLE,173356,2011-11-17
3147543,0101000020E6100000D67802C4D16D29C097088EAAAA9A2040,0101000020110F000000C738AACA9835C1D5AEAC79954D2C41,8.30208333,-12.71449101,SLE,173448,2011-11-17
3147544,0101000020E6100000EE33579B393726C0CDCCCCCCCCBC2040,0101000020110F0000B7E0FD7829DE32C1DF849A8A2E882C41,8.36875,-11.10786138,SLE,173441,2011-11-17
3147546,0101000020E610000023A1CABC97BD26C0CDCCCCCCCC1C2140,0101000020110F0000C3F3D8D0475033C15CC2C6DF0A2D2D41,8.55625,-11.37029829,SLE,173410,2011-11-17
3147547,0101000020E610000096BB6456CEB226C0CDCCCCCCCC1C2140,0101000020110F00000071D48E1E4733C15CC2C6DF0A2D2D41,8.55625,-11.34923048,SLE,173410,2011-11-17
3147548,0101000020E6100000EDEEC70EA6B026C0CDCCCCCCCC1C2140,0101000020110F00001CEEAE81494533C15CC2C6DF0A2D2D41,8.55625,-11.34501692,SLE,173410,2011-11-17
3147549,0101000020E610000060F2D45DB8BD26C0FD6EF41011212140,0101000020110F00004F541687635033C1C01EB5195F342D41,8.56458333,-11.37054723,SLE,173410,2011-11-17
3147551,0101000020E61000005ED771F4DFEA26C03333333333632140,0101000020110F00006EC0F516BD7633C15A8DC3E6FDA52D41,8.69375,-11.45873989,SLE,173410,2011-11-17
3147552,0101000020E61000001440CE87A9F528C036C43E2222F22140,0101000020110F0000AAC5CEFCBD3235C19FAEF262B19B2E41,8.97291667,-12.47980904,SLE,173405,2011-11-17
3147553,0101000020E6100000CB19A3D87EC225C069F7715555252240,0101000020110F0000ED52E108067B32C13C91663DC0F32E41,9.07291667,-10.87987401,SLE,173390,2011-11-17
3147554,0101000020E6100000030F88E7D74A26C036C43E2222722240,0101000020110F00006CBD5CE9D2EE32C1FAA31553E2772F41,9.22291667,-11.14617847,SLE,173385,2011-11-17
3147556,0101000020E610000091C46038B66626C0C8AAB5EEEE0E1F40,0101000020110F0000011F96167E0633C107390C9C7E752A41,7.76458333,-11.20060898,SLE,173473,2011-12-03
3147557,0101000020E61000008418BF5BE64D28C0D2EEE3AAAACA1F40,0101000020110F00004CD5D5F042A434C17646AB8272162B41,7.94791667,-12.15214812,SLE,173360,2011-12-03
3147558,0101000020E61000000426AA96F80828C0D2EEE3AAAACA1F40,0101000020110F00000F9B0462B86934C17646AB8272162B41,7.94791667,-12.01752158,SLE,173366,2011-12-03
3147559,0101000020E6100000607B9883C11D25C036C43E2222922040,0101000020110F000014EBDC351CEF31C130F9F49BEF3E2C41,8.28541667,-10.55811702,SLE,173450,2011-12-03
3147561,0101000020E61000005E08DE358DDC26C0CA3BC1DDDDED2040,0101000020110F000059A027EC926A33C1C6CF95136FDC2C41,8.46458333,-11.43076485,SLE,173437,2011-12-03
3147562,0101000020E61000008DC64E36ED1D2AC069F7715555452140,0101000020110F00006947D90C5C2E36C1BF5500B2AC722D41,8.63541667,-13.05845041,SLE,173433,2011-12-03
3147563,0101000020E61000007606FCD0BB1F29C036C43E2222522140,0101000020110F00007C4BD731795635C1BDE862ADAA882D41,8.66041667,-12.5619798,SLE,173424,2011-12-03
3147564,0101000020E61000004FECDB28369F26C003910BEFEE5E2140,0101000020110F00005A6605517A3633C10AB98F08A99E2D41,8.68541667,-11.31096008,SLE,173403,2011-12-03
3147566,0101000020E6100000E742BCE0998328C0CCCCCCCCCC7C2140,0101000020110F0000E65EA0B6DED134C1335FE8FDFBD12D41,8.74375,-12.25703337,SLE,173380,2011-12-03
3147567,0101000020E610000051FE6AE590BC26C09A99999999892140,0101000020110F0000FEF1A895684F33C1D317759AFBE72D41,8.76875,-11.36829297,SLE,173385,2011-12-03
3147568,0101000020E6100000EEA731E73AEB28C0CDCCCCCCCCFC2140,0101000020110F0000083AA6D2E12935C1D2AD844C09AE2E41,8.99375,-12.45943377,SLE,173399,2011-12-03
3147571,0101000020E6100000340C401F3C9125C097088EAAAA7A2240,0101000020110F000041E220BE2F5132C19A9905A991862F41,9.23958333,-10.78366182,SLE,173390,2011-12-03
3147572,0101000020E610000091D2A6C9101A26C064D55A7777472040,0101000020110F00003D79739965C532C188F26A01CBBE2B41,8.13958333,-11.05090933,SLE,173447,2011-12-19
3147573,0101000020E61000004513E6453F0D25C0CDCCCCCCCC5C2040,0101000020110F000076ADD2DC16E131C152728F8566E32B41,8.18125,-10.52587336,SLE,173450,2011-12-19
3147574,0101000020E61000003C2F995397262AC064D55A7777872040,0101000020110F000046F83CE5B73536C17C8C1E7FA02C2C41,8.26458333,-13.07537328,SLE,173444,2011-12-19
3147576,0101000020E610000062207CE6B45627C0D05DD8BBBB8B2040,0101000020110F0000C94482FA51D233C1BE251250F3332C41,8.27291667,-11.66934891,SLE,173440,2011-12-19
3147577,0101000020E6100000E7244A31F61628C09C2AA58888982040,0101000020110F00002692833D9A7534C16C5EB7FEEB492C41,8.29791667,-12.04484705,SLE,173435,2011-12-19
3147578,0101000020E6100000C9A23C358F6627C069F7715555A52040,0101000020110F0000446A53B3C8DF33C13873FF08E55F2C41,8.32291667,-11.70031134,SLE,173440,2011-12-19
3147579,0101000020E610000083B27C9FA2752AC036C43E2222B22040,0101000020110F000009DD34BDD97836C10C92336FDE752C41,8.34791667,-13.22975634,SLE,173359,2011-12-19
3147581,0101000020E6100000C5D900AE5C8C2AC030A2274444D42040,0101000020110F00001BB63704278C36C13B86EE4279B02C41,8.41458333,-13.27414459,SLE,173439,2011-12-19
3147582,0101000020E6100000FDD6F3DA11B326C0CDCCCCCCCCDC2040,0101000020110F0000EB7A9CE6574733C1F5CE3D5F20BF2C41,8.43125,-11.3497456,SLE,173437,2011-12-19
3147583,0101000020E61000006028BBF48AC829C0FD6EF41011E12040,0101000020110F000093AB8CD3D7E535C1873EA1FC73C62C41,8.43958333,-12.89168515,SLE,173432,2011-12-19
3147584,0101000020E610000045C4E64605D226C06566666666F62040,0101000020110F0000189CED43A16133C11F7B5DAC16EB2C41,8.48125,-11.41019651,SLE,173437,2011-12-19
3147586,0101000020E6100000C5C93F2B173129C036C43E2222122240,0101000020110F0000BF8579EF366535C12B85F5EFB9D22E41,9.03541667,-12.59587989,SLE,173393,2011-12-19
3147587,0101000020E61000006A5AD6BB47A728C003910BEFEE1E2240,0101000020110F000024699C192CF034C1F6EC7F0ABEE82E41,9.06041667,-12.32671916,SLE,173396,2011-12-19
3147588,0101000020E61000008D6602D1D5DE26C036C43E2222F22040,0101000020110F0000CF0FB66D836C33C152A60FDBC2E32C41,8.47291667,-11.43522504,SLE,173437,2012-01-01
3147589,0101000020E61000007CB372D4768427C09A99999999292140,0101000020110F00009943629F2EF933C19053B8AD07432D41,8.58125,-11.7587191,SLE,173417,2012-01-01
3147591,0101000020E6100000F5A99D405CA826C00000000000702140,0101000020110F0000D657E6743F3E33C1E40C1BC2FCBB2D41,8.71875,-11.32882883,SLE,173403,2012-01-01
3147592,0101000020E6100000D4083F698FC225C064D55A7777272240,0101000020110F0000B04A6E1A147B32C12866E6A86BF72E41,9.07708333,-10.88000039,SLE,173390,2012-01-01
3147593,0101000020E610000019D34486F22926C063D55A7777A72240,0101000020110F0000DFD385A1E2D232C14C645E1BADD32F41,9.32708333,-11.08192844,SLE,173376,2012-01-01
3147594,0101000020E61000003291B15E35182AC0CDCCCCCCCC9C2040,0101000020110F0000DCC1FACE802936C1966CC1F73E512C41,8.30625,-13.04728218,SLE,173444,2012-01-17
3147596,0101000020E610000085417838AA8E2AC09C2AA58888D82040,0101000020110F0000073EB7B61B8E36C1334E34CCCCB72C41,8.42291667,-13.27864243,SLE,173439,2012-01-17
3147597,0101000020E6100000A6EC78BC5E6028C064D55A7777672140,0101000020110F00001F4CE8C0F2B334C105F7A6CF52AD2D41,8.70208333,-12.18822278,SLE,173420,2012-01-17
3147598,0101000020E610000030F50C44C39028C03233333333832140,0101000020110F000087D0EB550CDD34C13D3512C0FBDC2D41,8.75625,-12.28273976,SLE,173380,2012-01-17
3147599,0101000020E6100000670E6A3B7D772AC0FD6EF41011A12140,0101000020110F0000C60122D36C7A36C18693803551102E41,8.81458333,-13.23337732,SLE,173433,2012-01-17
3147601,0101000020E61000009DDC29FC9DE626C0C7AAB5EEEE0E1E40,0101000020110F00000E81C1601F7333C1072B9F5A209A2941,7.51458333,-11.45042408,SLE,173489,2012-02-02
3147602,0101000020E6100000A06D77075F832AC09A99999999C92040,0101000020110F000079F95439848436C1F7D8129A289E2C41,8.39375,-13.25658439,SLE,173359,2012-02-02
3147603,0101000020E6100000B118F17419122AC03333333333A32140,0101000020110F0000F42B9E93502436C1B428F3F6FB132E41,8.81875,-13.03535047,SLE,173433,2012-02-02
3147604,0101000020E6100000FD4CBD6E11FC28C00000000000F02140,0101000020110F0000244EC3C12E3835C164694A3C06982E41,8.96875,-12.4923205,SLE,173405,2012-02-02
3147606,0101000020E6100000E8FFD10EEA0226C09C2AA58888182240,0101000020110F00000038A306BCB132C1D4A7B2F0BBDD2E41,9.04791667,-11.00569197,SLE,173390,2012-02-02
3147607,0101000020E6100000CDAA4B9DB29C25C00000000000902240,0101000020110F0000E2C60A02EC5A32C1E46173C848AB2F41,9.28125,-10.80605022,SLE,173376,2012-02-02
3147608,0101000020E6100000B9997E475C812AC0CA3BC1DDDDCD2040,0101000020110F0000831FF50BCF8236C151F4F6087CA52C41,8.40208333,-13.25265716,SLE,173439,2012-02-18
3147609,0101000020E6100000B1FC757EBCB326C03233333333832140,0101000020110F0000D15507D3E84733C13D3512C0FBDC2D41,8.75625,-11.35104747,SLE,173385,2012-02-18
3147611,0101000020E61000007B7EFF839BC826C035C43E2222B22140,0101000020110F0000EDE07EA7A25933C19D5BEC8BA72D2E41,8.84791667,-11.39181149,SLE,173385,2012-02-18
3147612,0101000020E6100000B86BF05B008C25C0CDCCCCCCCC5C2240,0101000020110F00004D19B1E1BD4C32C1F748C4C12C532F41,9.18125,-10.77344024,SLE,173376,2012-02-18
3147613,0101000020E6100000DDBBFE0BA11A28C0062217DEDDBD1E40,0101000020110F00003DE10B9CB77834C1DA489F9903302A41,7.68541667,-12.05200994,SLE,173479,2012-03-05
3147614,0101000020E610000016C49B9031A825C06B887D4444641F40,0101000020110F00001B09EB74AF6432C144F8DD66A5BE2A41,7.84791667,-10.82850315,SLE,173466,2012-03-05
3147616,0101000020E610000031A60D45895325C0CA3BC1DDDD8D2040,0101000020110F0000A5886D2BC91C32C11ABDC6BB9C372C41,8.27708333,-10.66315666,SLE,173450,2012-03-05
3147617,0101000020E610000069599465CAC926C096088EAAAABA2040,0101000020110F0000F01B30E4A35A33C1A88029E684842C41,8.36458333,-11.39412229,SLE,173437,2012-03-05
3147618,0101000020E61000000B0831C0D36C25C064D55A7777C72040,0101000020110F0000D20CCAF2433232C17F5D34E67E9A2C41,8.38958333,-10.71255303,SLE,173443,2012-03-05
3147619,0101000020E6100000F0CFFBB5AB6A25C064D55A7777C72040,0101000020110F0000EA2ECB196F3032C17F5D34E67E9A2C41,8.38958333,-10.7083413,SLE,173443,2012-03-05
3147623,0101000020E61000004A64590FE33827C064D55A7777272140,0101000020110F0000A4AA368EFEB833C1246B9F845D3F2D41,8.57708333,-11.61110733,SLE,173428,2012-03-05
3147624,0101000020E6100000C759858BE4B226C064D55A7777672140,0101000020110F000069D9356B314733C105F7A6CF52AD2D41,8.70208333,-11.34939991,SLE,173403,2012-03-05
3147626,0101000020E6100000251BB4FC65BE26C003910BEFEE7E2140,0101000020110F0000AE4FD4FBF65033C19B167791A6D52D41,8.74791667,-11.37187185,SLE,173385,2012-03-05
3147627,0101000020E6100000F0C32034ABBA26C036C43E2222922140,0101000020110F0000E9E3F515CC4D33C1BA21E838A6F62D41,8.78541667,-11.36458743,SLE,173385,2012-03-05
3147628,0101000020E610000037282F6CACC826C030A2274444B42140,0101000020110F0000E7ED6C03B15933C113C7856252312E41,8.85208333,-11.39194048,SLE,173385,2012-03-05
3147629,0101000020E61000003AF8F49EEB6728C09A99999999C92140,0101000020110F0000D2DF665A5CBA34C1248E7C5EFF552E41,8.89375,-12.20296952,SLE,173380,2012-03-05
3147631,0101000020E6100000797E2803CD9A26C0CA3BC1DDDD2D2240,0101000020110F0000A4E2D354BB3233C1159252FD6D022F41,9.08958333,-11.30234537,SLE,173385,2012-03-05
3147632,0101000020E6100000624A03C3E27126C036C43E2222322240,0101000020110F000051110C8CFB0F33C1D1EBA4EEC4092F41,9.09791667,-11.22243318,SLE,173385,2012-03-05
3147633,0101000020E6100000246C9117467626C030A2274444342240,0101000020110F0000F2368297B51333C13FACED6A700D2F41,9.10208333,-11.23100351,SLE,173385,2012-03-05
3147634,0101000020E6100000BAE60255AB0026C0FD6EF41011A12240,0101000020110F0000049C3EE9D3AF32C19D9648E2A8C82F41,9.31458333,-11.00130716,SLE,173376,2012-03-05
3147636,0101000020E6100000DD2CB9E57E6627C03333333333A32040,0101000020110F0000F1960FD9BADF33C16F6CB7803B5C2C41,8.31875,-11.7001869,SLE,173440,2012-03-21
3147637,0101000020E61000008E20D77E194D2AC003910BEFEEBE2040,0101000020110F0000ACCB00716C5636C1BDEE9C31D88B2C41,8.37291667,-13.15058514,SLE,173359,2012-03-21
3147638,0101000020E6100000CD369AD0E26C25C09A99999999C92040,0101000020110F0000FE4B0ABE503232C1F7D8129A289E2C41,8.39375,-10.71266796,SLE,173443,2012-03-21
3147639,0101000020E6100000C34C156B3CC726C06566666666F62040,0101000020110F0000F33D9B77785833C11F7B5DAC16EB2C41,8.48125,-11.38913283,SLE,173437,2012-03-21
3147641,0101000020E6100000FC3B78797CD326C064D55A7777272140,0101000020110F000021B9B4EBDF6233C1246B9F845D3F2D41,8.57708333,-11.41305904,SLE,173410,2012-03-21
3147642,0101000020E6100000332968071A6B27C097088EAAAA3A2140,0101000020110F0000B7EAE248A4E333C1A80CC35359602D41,8.61458333,-11.70918296,SLE,173417,2012-03-21
3147643,0101000020E61000007488B0C84CA526C036C43E2222522140,0101000020110F0000AE377F0EA63B33C1BDE862ADAA882D41,8.66041667,-11.32285144,SLE,173403,2012-03-21
3147644,0101000020E6100000999C98FDD3B226C069F7715555652140,0101000020110F00002884F05B234733C18BF1285AA8A92D41,8.69791667,-11.34927361,SLE,173403,2012-03-21
3147646,0101000020E6100000C7753A2DCBA326C030A2274444F42140,0101000020110F000051B96C8F5E3A33C11FFCC98B5C9F2E41,8.97708333,-11.31990949,SLE,173385,2012-03-21
3147647,0101000020E6100000F4C53945A2A126C030A2274444F42140,0101000020110F00008D090FFA883833C11FFCC98B5C9F2E41,8.97708333,-11.31569115,SLE,173385,2012-03-21
3147648,0101000020E6100000D167D52116B126C003910BEFEEFE2140,0101000020110F000075DA00B1A84533C1A293C283B4B12E41,8.99791667,-11.34587198,SLE,173385,2012-03-21
3147649,0101000020E61000000A75E48A838826C0CA3BC1DDDD0D2240,0101000020110F0000F1648B5B332333C1A93A525263CB2E41,9.02708333,-11.26662859,SLE,173385,2012-03-21
3147651,0101000020E6100000D1496372727E26C069F7715555252240,0101000020110F0000F0B31FA1A61A33C13C91663DC0F32E41,9.07291667,-11.24696691,SLE,173385,2012-03-21
3147652,0101000020E610000070CD5F19028F25C09C2AA58888782240,0101000020110F0000A6733C9F4B4F32C1FD638FCFE5822F41,9.23541667,-10.77931289,SLE,173390,2012-03-21
3147653,0101000020E61000006FBD85F91B2C26C063D55A7777A72240,0101000020110F0000DB9027ADB8D432C14C645E1BADD32F41,9.32708333,-11.08615093,SLE,173376,2012-03-21
3147654,0101000020E6100000C537D221891127C0C7AAB5EEEE0E1C40,0101000020110F0000FCBBF3C3929733C1834E28AEC3E32741,7.01458333,-11.53424936,SLE,173349,2012-04-06
3147656,0101000020E610000081A0711BECFB27C0F9DDE82122C21F40,0101000020110F00007235A04FA35E34C104955335210F2B41,7.93958333,-11.99203573,SLE,173366,2012-04-06
3147657,0101000020E610000040498105300B28C0C7AAB5EEEECE1F40,0101000020110F00003E42CB4D9A6B34C1197E6A2C1B1A2B41,7.95208333,-12.02185075,SLE,173366,2012-04-06
3147658,0101000020E6100000AB30641281B026C09EBBB07777D71F40,0101000020110F000071522D182A4533C165A75E886C212B41,7.96041667,-11.34473474,SLE,173358,2012-04-06
3147659,0101000020E6100000ADF1DB08724328C00000000000E01F40,0101000020110F00003AB829F0619B34C10E8180EDBD282B41,7.96875,-12.13172939,SLE,173360,2012-04-06
3147661,0101000020E6100000967B1E2FE6D526C064D55A7777072040,0101000020110F0000D901AA8AEC6433C17A746A49FE502B41,8.01458333,-11.41777179,SLE,173469,2012-04-06
3147662,0101000020E6100000B1F9B836547025C09A99999999092040,0101000020110F0000EE0B91503D3532C16FC3DE1AA7542B41,8.01875,-10.7193925,SLE,173470,2012-04-06
3147663,0101000020E6100000E2A8607DD13E25C0CDCCCCCCCC5C2040,0101000020110F00002B05EAAA300B32C152728F8566E32B41,8.18125,-10.62269203,SLE,173450,2012-04-06
3147664,0101000020E6100000DCAB24ECBA5727C069F7715555652040,0101000020110F0000EECF958330D333C1323118670BF22B41,8.19791667,-11.67134798,SLE,173440,2012-04-06
3147666,0101000020E6100000BBF7EC90CDBF26C0D05DD8BBBB8B2040,0101000020110F0000D27DCF5F285233C1BE251250F3332C41,8.27291667,-11.37461522,SLE,173449,2012-04-06
3147667,0101000020E6100000964F24D2156427C097088EAAAA9A2040,0101000020110F0000B440BFC3AEDD33C1D5AEAC79954D2C41,8.30208333,-11.69547898,SLE,173440,2012-04-06
3147668,0101000020E6100000561C39986E6627C0FD6EF41011A12040,0101000020110F0000877D8100ADDF33C12CBAFCFA91582C41,8.31458333,-11.70006252,SLE,173440,2012-04-06
3147669,0101000020E6100000103277CAF65F27C0FD6EF41011A12040,0101000020110F0000D7E232BA2EDA33C12CBAFCFA91582C41,8.31458333,-11.68742974,SLE,173440,2012-04-06
3147671,0101000020E61000006C2B3043676427C069F7715555A52040,0101000020110F0000D342D9EEF3DD33C13873FF08E55F2C41,8.32291667,-11.69610033,SLE,173440,2012-04-06
3147674,0101000020E61000008A743736D8E127C036C43E2222B22040,0101000020110F00003BE690787D4834C10C92336FDE752C41,8.34791667,-11.94110269,SLE,173453,2012-04-06
3147676,0101000020E610000055C7855EDAC926C0CDCCCCCCCCBC2040,0101000020110F0000E7B6ED74B15A33C1DF849A8A2E882C41,8.36875,-11.39424415,SLE,173437,2012-04-06
3147677,0101000020E6100000537B4B18518726C064D55A7777C72040,0101000020110F000084666D172F2233C17F5D34E67E9A2C41,8.38958333,-11.26429058,SLE,173437,2012-04-06
3147678,0101000020E6100000FDBE3DD7108326C09A99999999C92040,0101000020110F0000CC6242D6921E33C1F7D8129A289E2C41,8.39375,-11.25598786,SLE,173437,2012-04-06
3147679,0101000020E61000004BAE20D5C96A25C0D05DD8BBBBCB2040,0101000020110F0000A7E7DEAE883032C1EAC28450D2A12C41,8.39791667,-10.70857111,SLE,173443,2012-04-06
3147681,0101000020E6100000D014F02197F826C0CA3BC1DDDDED2040,0101000020110F000096FE4E22638233C1C6CF95136FDC2C41,8.46458333,-11.48552805,SLE,173437,2012-04-06
3147682,0101000020E610000048478325688F26C003910BEFEEFE2040,0101000020110F0000FCF94B090E2933C12210CE6EBEF92C41,8.49791667,-11.28009145,SLE,173437,2012-04-06
3147683,0101000020E6100000C755FA4312F726C03333333333032140,0101000020110F0000BE0D7FDE188133C1BDB8625F12012D41,8.50625,-11.48256123,SLE,173437,2012-04-06
3147684,0101000020E61000007C6431B96AD726C097088EAAAA1A2140,0101000020110F0000D85C3B87366633C1F0FA76C660292D41,8.55208333,-11.42073611,SLE,173410,2012-04-06
3147686,0101000020E6100000BDD9AC1B6BC226C0CA3BC1DDDD2D2140,0101000020110F0000A9353804615433C1970D3F075C4A2D41,8.58958333,-11.37972342,SLE,173410,2012-04-06
3147687,0101000020E6100000B354C5F1CF7C25C030A2274444342140,0101000020110F000081C92373D73F32C1FD339DA15A552D41,8.60208333,-10.74377399,SLE,173425,2012-04-06
3147688,0101000020E6100000FB6AD464426D27C097088EAAAA3A2140,0101000020110F0000D3758E6879E533C1A80CC35359602D41,8.61458333,-11.71339717,SLE,173417,2012-04-06
3147689,0101000020E61000000BFBEA68246927C0FD6EF41011412140,0101000020110F000082A86B42FAE133C125C6B91D586B2D41,8.62708333,-11.70535591,SLE,173417,2012-04-06
3147691,0101000020E6100000EDB797B00D9D26C003910BEFEE5E2140,0101000020110F000050828D1AA53433C10AB98F08A99E2D41,8.68541667,-11.30674507,SLE,173403,2012-04-06
3147692,0101000020E610000036C77FA22E9D26C03333333333632140,0101000020110F0000DAE17815C13433C15A8DC3E6FDA52D41,8.69375,-11.30699642,SLE,173403,2012-04-06
3147693,0101000020E6100000E1CF1175F65E29C069F7715555652140,0101000020110F000011D091832C8C35C18BF1285AA8A92D41,8.69791667,-12.68547407,SLE,173413,2012-04-06
3147694,0101000020E610000059BED3090DB526C064D55A7777672140,0101000020110F000011EBCEA6064933C105F7A6CF52AD2D41,8.70208333,-11.3536151,SLE,173403,2012-04-06
3147696,0101000020E6100000597C751BF5B226C09A99999999692140,0101000020110F000086E8307C3F4733C1C52B6548FDB02D41,8.70625,-11.34952627,SLE,173403,2012-04-06
3147697,0101000020E61000009D98799BCCB026C09A99999999692140,0101000020110F000051112B3F6A4533C1C52B6548FDB02D41,8.70625,-11.34531103,SLE,173403,2012-04-06
3147698,0101000020E6100000764432A2BC6228C0CA3BC1DDDD6D2140,0101000020110F00004B0EA557F5B534C14711554152B82D41,8.71458333,-12.19284541,SLE,173420,2012-04-06
3147699,0101000020E61000003C23BED196DA26C03233333333832140,0101000020110F0000C042D63DE86833C13D3512C0FBDC2D41,8.75625,-11.42693191,SLE,173410,2012-04-06
3147701,0101000020E61000000F6823B63FB826C09A99999999892140,0101000020110F0000AEB36EF3BD4B33C1D317759AFBE72D41,8.76875,-11.35986108,SLE,173385,2012-04-06
3147702,0101000020E6100000ABE9DDCCA6AD26C00000000000902140,0101000020110F00009919E3DFBD4233C1293A1A8DFBF22D41,8.78125,-11.33916321,SLE,173403,2012-04-06
3147703,0101000020E6100000D5E8B4F2BBBA26C02FA2274444942140,0101000020110F00004F9A8D4EDA4D33C11CC9D5E650FA2D41,8.78958333,-11.36471518,SLE,173385,2012-04-06
3147704,0101000020E610000013DFA2F6CFBD26C035C43E2222B22140,0101000020110F0000C7568B91775033C19D5BEC8BA72D2E41,8.84791667,-11.37072726,SLE,173385,2012-04-06
3147706,0101000020E6100000B5E7AEFC64C226C097088EAAAABA2140,0101000020110F00004D6F5FD15B5433C182D1CFF7523C2E41,8.86458333,-11.37967672,SLE,173385,2012-04-06
3147707,0101000020E610000063356D3105B026C0CDCCCCCCCCDC2140,0101000020110F0000809958E2C04433C1717B1E5E02772E41,8.93125,-11.34378962,SLE,173385,2012-04-06
3147708,0101000020E6100000640D516431AE26C064D55A7777E72140,0101000020110F00004B4E9894334333C12EB6D1BD59892E41,8.95208333,-11.34022058,SLE,173385,2012-04-06
3147709,0101000020E61000003DD4F87DE6A126C0CDCCCCCCCCFC2140,0101000020110F0000B48EDFEAC23833C1D2AD844C09AE2E41,8.99375,-11.31621164,SLE,173385,2012-04-06
3147711,0101000020E610000027637C98BD8A26C0FFFFFFFFFF0F2240,0101000020110F0000ABC6FD80172533C13B1BC09F0ECF2E41,9.03125,-11.27097775,SLE,173385,2012-04-06
3147712,0101000020E6100000AE0A589B948826C0FFFFFFFFFF0F2240,0101000020110F000056F7ABD9412333C13B1BC09F0ECF2E41,9.03125,-11.26675878,SLE,173385,2012-04-06
3147713,0101000020E610000096C3F6ACCE8A26C036C43E2222122240,0101000020110F0000D3CC8902262533C12B85F5EFB9D22E41,9.03541667,-11.27110806,SLE,173385,2012-04-06
3147714,0101000020E6100000A997E7DA7A9626C0CA3BC1DDDD2D2240,0101000020110F00003E8525DF0F2F33C1159252FD6D022F41,9.08958333,-11.29390606,SLE,173385,2012-04-06
3147716,0101000020E61000003BAFA9DA0B7426C036C43E2222322240,0101000020110F00004745E149D11133C1D1EBA4EEC4092F41,9.09791667,-11.22665294,SLE,173385,2012-04-06
3147717,0101000020E61000009014D37DE77826C03333333333432240,0101000020110F0000468F9B82F11533C1EBD1562221272F41,9.13125,-11.23614114,SLE,173385,2012-04-06
3147718,0101000020E6100000DF826C59BE7626C03333333333432240,0101000020110F00007A17F2B91B1433C1EBD1562221272F41,9.13125,-11.231921,SLE,173385,2012-04-06
3147719,0101000020E6100000F50AB034957426C03333333333432240,0101000020110F000060ABFFF0451233C1EBD1562221272F41,9.13125,-11.22770085,SLE,173385,2012-04-06
3147721,0101000020E6100000F0C7E526077326C06566666666562240,0101000020110F0000BDBFC6DFF31033C1BBEED3B329482F41,9.16875,-11.22466394,SLE,173385,2012-04-06
3147722,0101000020E61000004B8D7516628426C09C2AA58888582240,0101000020110F0000FB7EC942B11F33C1EA068260D54B2F41,9.17291667,-11.25856085,SLE,173385,2012-04-06
3147723,0101000020E6100000DEE5E0A1417526C09C2AA58888582240,0101000020110F00000A3F2062D81233C1EA068260D54B2F41,9.17291667,-11.22901636,SLE,173385,2012-04-06
3147724,0101000020E61000008E5CB36C187326C09C2AA58888582240,0101000020110F0000A40F378B021133C1EA068260D54B2F41,9.17291667,-11.22479572,SLE,173385,2012-04-06
3147726,0101000020E61000009FDF9CB6EBEA26C0C7AAB5EEEE0E1E40,0101000020110F00002F267F13C77633C1072B9F5A209A2941,7.51458333,-11.4588296,SLE,173489,2012-04-22
3147727,0101000020E6100000803906A6CB9526C09FBBB07777571E40,0101000020110F000003C994117B2E33C196904C8844D82941,7.58541667,-11.29256934,SLE,173467,2012-04-22
3147728,0101000020E6100000F2A73AA24AAA25C00000000000601F40,0101000020110F0000F769E596776632C1375903F9FCBA2A41,7.84375,-10.83260066,SLE,173466,2012-04-22
